GHI,temp,pressure,humidity,wind_speed,rain_1h,clouds_all,Year,Month_num,DayOfYear,Minute,Hour,Season,Day,Week_cos,Energy_lag_1,Energy_lag_2
143.5,15.199999999999996,1021.0,51.0,4.5,0.0,0.0,2018,6,158,45,6,1,3,-0.9151456172430182,1404.0,1071.0
152.4,17.1,1021.0,45.0,4.8,0.0,0.0,2018,6,158,0,7,1,3,-0.9151456172430182,1731.0,1404.0
161.0,17.1,1021.0,45.0,4.8,0.0,0.0,2018,6,158,15,7,1,3,-0.9151456172430182,2015.0,1731.0
169.3,17.1,1021.0,45.0,4.8,0.0,0.0,2018,6,158,30,7,1,3,-0.9151456172430182,2246.0,2015.0
177.1,17.1,1021.0,45.0,4.8,0.0,0.0,2018,6,158,45,7,1,3,-0.9151456172430182,2585.9999999999995,2246.0
184.5,18.200000000000003,1021.0,41.0,5.0,0.0,0.0,2018,6,158,0,8,1,3,-0.9151456172430182,2996.0,2585.9999999999995
191.4,18.200000000000003,1021.0,41.0,5.0,0.0,0.0,2018,6,158,15,8,1,3,-0.9151456172430182,3338.0,2996.0
197.7,18.200000000000003,1021.0,41.0,5.0,0.0,0.0,2018,6,158,30,8,1,3,-0.9151456172430182,3530.0,3338.0
203.5,18.200000000000003,1021.0,41.0,5.0,0.0,0.0,2018,6,158,45,8,1,3,-0.9151456172430182,3653.0,3530.0
208.7,19.8,1021.0,39.0,5.0,0.0,0.0,2018,6,158,0,9,1,3,-0.9151456172430182,3762.0,3653.0
213.3,19.8,1021.0,39.0,5.0,0.0,0.0,2018,6,158,15,9,1,3,-0.9151456172430182,3885.0,3762.0
217.3,19.8,1021.0,39.0,5.0,0.0,0.0,2018,6,158,30,9,1,3,-0.9151456172430182,3970.000000000001,3885.0
220.6,19.8,1021.0,39.0,5.0,0.0,0.0,2018,6,158,45,9,1,3,-0.9151456172430182,4066.0,3970.000000000001
223.2,21.000000000000004,1020.0,35.0,4.2,0.0,0.0,2018,6,158,0,10,1,3,-0.9151456172430182,4118.0,4066.0
225.2,21.000000000000004,1020.0,35.0,4.2,0.0,0.0,2018,6,158,15,10,1,3,-0.9151456172430182,4144.0,4118.0
226.5,21.000000000000004,1020.0,35.0,4.2,0.0,0.0,2018,6,158,30,10,1,3,-0.9151456172430182,4144.0,4144.0
227.1,21.000000000000004,1020.0,35.0,4.2,0.0,0.0,2018,6,158,45,10,1,3,-0.9151456172430182,4136.0,4144.0
227.0,21.4,1020.0,35.0,4.4,0.0,0.0,2018,6,158,0,11,1,3,-0.9151456172430182,4142.0,4136.0
226.2,21.4,1020.0,35.0,4.4,0.0,0.0,2018,6,158,15,11,1,3,-0.9151456172430182,4111.0,4142.0
224.7,21.4,1020.0,35.0,4.4,0.0,0.0,2018,6,158,30,11,1,3,-0.9151456172430182,4055.0,4111.0
222.5,21.4,1020.0,35.0,4.4,0.0,0.0,2018,6,158,45,11,1,3,-0.9151456172430182,4014.0,4055.0
219.7,23.0,1019.0,34.0,4.4,0.0,0.0,2018,6,158,0,12,1,3,-0.9151456172430182,3967.0,4014.0
216.2,23.0,1019.0,34.0,4.4,0.0,0.0,2018,6,158,15,12,1,3,-0.9151456172430182,3881.0,3967.0
212.0,23.0,1019.0,34.0,4.4,0.0,0.0,2018,6,158,30,12,1,3,-0.9151456172430182,3776.0,3881.0
207.2,23.0,1019.0,34.0,4.4,0.0,0.0,2018,6,158,45,12,1,3,-0.9151456172430182,3678.0,3776.0
201.8,23.8,1019.0,34.0,4.4,0.0,0.0,2018,6,158,0,13,1,3,-0.9151456172430182,3539.0,3678.0
195.9,23.8,1019.0,34.0,4.4,0.0,0.0,2018,6,158,15,13,1,3,-0.9151456172430182,3442.0,3539.0
189.4,23.8,1019.0,34.0,4.4,0.0,0.0,2018,6,158,30,13,1,3,-0.9151456172430182,3287.0,3442.0
182.4,23.8,1019.0,34.0,4.4,0.0,0.0,2018,6,158,45,13,1,3,-0.9151456172430182,3132.0,3287.0
174.9,24.0,1018.0,34.0,4.3,0.0,0.0,2018,6,158,0,14,1,3,-0.9151456172430182,2958.0000000000005,3132.0
166.9,24.0,1018.0,34.0,4.3,0.0,0.0,2018,6,158,15,14,1,3,-0.9151456172430182,2748.0,2958.0000000000005
158.6,24.0,1018.0,34.0,4.3,0.0,0.0,2018,6,158,30,14,1,3,-0.9151456172430182,2540.9999999999995,2748.0
149.8,24.0,1018.0,34.0,4.3,0.0,0.0,2018,6,158,45,14,1,3,-0.9151456172430182,2319.0,2540.9999999999995
140.8,24.6,1018.0,34.0,4.1,0.0,0.0,2018,6,158,0,15,1,3,-0.9151456172430182,2055.0,2319.0
131.5,24.6,1018.0,34.0,4.1,0.0,0.0,2018,6,158,15,15,1,3,-0.9151456172430182,1809.0,2055.0
121.9,24.6,1018.0,34.0,4.1,0.0,0.0,2018,6,158,30,15,1,3,-0.9151456172430182,1582.9999999999998,1809.0
112.2,24.6,1018.0,34.0,4.1,0.0,0.0,2018,6,158,45,15,1,3,-0.9151456172430182,1321.0,1582.9999999999998
102.3,24.5,1017.0,34.0,3.9,0.0,0.0,2018,6,158,0,16,1,3,-0.9151456172430182,1034.0,1321.0
92.4,24.5,1017.0,34.0,3.9,0.0,0.0,2018,6,158,15,16,1,3,-0.9151456172430182,775.0,1034.0
82.5,24.5,1017.0,34.0,3.9,0.0,0.0,2018,6,158,30,16,1,3,-0.9151456172430182,534.0,775.0
72.6,24.5,1017.0,34.0,3.9,0.0,0.0,2018,6,158,45,16,1,3,-0.9151456172430182,355.0,534.0
62.8,23.8,1017.0,39.0,2.9,0.0,0.0,2018,6,158,0,17,1,3,-0.9151456172430182,230.0,355.0
53.3,23.8,1017.0,39.0,2.9,0.0,0.0,2018,6,158,15,17,1,3,-0.9151456172430182,181.0,230.0
44.0,23.8,1017.0,39.0,2.9,0.0,0.0,2018,6,158,30,17,1,3,-0.9151456172430182,163.0,181.0
35.0,23.8,1017.0,39.0,2.9,0.0,0.0,2018,6,158,45,17,1,3,-0.9151456172430182,145.0,163.0
26.6,22.600000000000005,1017.0,44.0,2.1,0.0,0.0,2018,6,158,0,18,1,3,-0.9151456172430182,127.0,145.0
18.8,22.600000000000005,1017.0,44.0,2.1,0.0,0.0,2018,6,158,15,18,1,3,-0.9151456172430182,107.0,127.0
11.8,22.600000000000005,1017.0,44.0,2.1,0.0,0.0,2018,6,158,30,18,1,3,-0.9151456172430182,86.0,107.0
6.0,22.600000000000005,1017.0,44.0,2.1,0.0,0.0,2018,6,158,45,18,1,3,-0.9151456172430182,63.0,86.0
1.7,20.3,1017.0,51.0,2.4,0.0,0.0,2018,6,158,0,19,1,3,-0.9151456172430182,42.0,63.0
0.0,20.3,1017.0,51.0,2.4,0.0,0.0,2018,6,158,15,19,1,3,-0.9151456172430182,20.0,42.0
0.0,20.3,1017.0,51.0,2.4,0.0,0.0,2018,6,158,30,19,1,3,-0.9151456172430182,0.0,20.0
0.0,20.3,1017.0,51.0,2.4,0.0,0.0,2018,6,158,45,19,1,3,-0.9151456172430182,0.0,0.0
0.0,17.5,1017.0,56.0,2.9,0.0,0.0,2018,6,158,0,20,1,3,-0.9151456172430182,0.0,0.0
0.0,17.5,1017.0,56.0,2.9,0.0,0.0,2018,6,158,15,20,1,3,-0.9151456172430182,0.0,0.0
0.0,17.5,1017.0,56.0,2.9,0.0,0.0,2018,6,158,30,20,1,3,-0.9151456172430182,0.0,0.0
0.0,17.5,1017.0,56.0,2.9,0.0,0.0,2018,6,158,45,20,1,3,-0.9151456172430182,0.0,0.0
0.0,16.1,1017.0,58.00000000000001,3.2,0.0,0.0,2018,6,158,0,21,1,3,-0.9151456172430182,0.0,0.0
0.0,16.1,1017.0,58.00000000000001,3.2,0.0,0.0,2018,6,158,15,21,1,3,-0.9151456172430182,0.0,0.0
0.0,16.1,1017.0,58.00000000000001,3.2,0.0,0.0,2018,6,158,30,21,1,3,-0.9151456172430182,0.0,0.0
0.0,16.1,1017.0,58.00000000000001,3.2,0.0,0.0,2018,6,158,45,21,1,3,-0.9151456172430182,0.0,0.0
0.0,14.600000000000003,1017.0,60.0,3.8,0.0,0.0,2018,6,158,0,22,1,3,-0.9151456172430182,0.0,0.0
0.0,14.600000000000003,1017.0,60.0,3.8,0.0,0.0,2018,6,158,15,22,1,3,-0.9151456172430182,0.0,0.0
0.0,14.600000000000003,1017.0,60.0,3.8,0.0,0.0,2018,6,158,30,22,1,3,-0.9151456172430182,0.0,0.0
0.0,14.600000000000003,1017.0,60.0,3.8,0.0,0.0,2018,6,158,45,22,1,3,-0.9151456172430182,0.0,0.0
0.0,14.600000000000003,1017.0,61.0,3.4,0.0,0.0,2018,6,158,0,23,1,3,-0.9151456172430182,0.0,0.0
0.0,14.600000000000003,1017.0,61.0,3.4,0.0,0.0,2018,6,158,15,23,1,3,-0.9151456172430182,0.0,0.0
0.0,14.600000000000003,1017.0,61.0,3.4,0.0,0.0,2018,6,158,30,23,1,3,-0.9151456172430182,0.0,0.0
0.0,14.600000000000003,1017.0,61.0,3.4,0.0,0.0,2018,6,158,45,23,1,3,-0.9151456172430182,0.0,0.0
